URL,Latencia,BL,Type,Answer,Location
http://matrixenergetics.com/,0.00019,5,1,TRUE,Nube
http://matrixenergetics.com/,0.00019,10,1,TRUE,Nube
http://103.178.229.177/skyljne.x86,0.0002,0,0,FALSE,Nube
http://103.178.229.177/skyljne.x86,0.00019,5,0,FALSE,Nube
http://103.178.229.177/skyljne.x86,0.00009,10,0,TRUE,Nube
http://dutchdapples.com/,0.00019,0,1,TRUE,Nube
http://dutchdapples.com/,0.00021,5,1,TRUE,Nube
http://dutchdapples.com/,0.00021,10,1,TRUE,Nube
http://216.238.110.110:8080/lingiang.hta,0.00016,0,0,FALSE,Nube
http://216.238.110.110:8080/lingiang.hta,0.00014,5,0,FALSE,Nube
http://216.238.110.110:8080/lingiang.hta,0.00009,10,0,TRUE,Nube
https://dmq.layout.oystergardens.us/editContent,0.0002,0,0,FALSE,Nube
https://dmq.layout.oystergardens.us/editContent,0.00012,5,0,FALSE,Nube
https://dmq.layout.oystergardens.us/editContent,0.00004,10,0,TRUE,Nube
http://essika-espresso.com/,0.00011,0,1,TRUE,Nube
http://essika-espresso.com/,0.0002,5,1,TRUE,Nube
http://essika-espresso.com/,0.00017,10,1,TRUE,Nube
http://77.91.68.78/lend/build1111.exe,0.00019,0,0,FALSE,Nube
http://77.91.68.78/lend/build1111.exe,0.00019,5,0,FALSE,Nube
http://77.91.68.78/lend/build1111.exe,0.00009,10,0,TRUE,Nube
http://185.198.1.56:46420/.i,0.00015,0,0,FALSE,Nube
http://185.198.1.56:46420/.i,0.00016,5,0,FALSE,Nube
http://185.198.1.56:46420/.i,0.0001,10,0,TRUE,Nube
http://115.63.23.212:57740/i,0.00015,0,0,FALSE,Nube
http://115.63.23.212:57740/i,0.00015,5,0,FALSE,Nube
http://115.63.23.212:57740/i,0.0001,10,0,TRUE,Nube
http://www.decolores.com/,0.00019,0,1,TRUE,Nube
http://www.decolores.com/,0.00019,5,1,TRUE,Nube
http://www.decolores.com/,0.0002,10,1,TRUE,Nube
http://103.13.210.153/bins/sora.mips,0.00019,0,0,FALSE,Nube
http://103.13.210.153/bins/sora.mips,0.00019,5,0,FALSE,Nube
http://103.13.210.153/bins/sora.mips,0.0001,10,0,TRUE,Nube
http://iphonegamers.net,0.19219,0,1,TRUE,Nube
http://iphonegamers.net,0.00055,5,1,TRUE,Nube
http://iphonegamers.net,0.00077,10,1,TRUE,Nube
http://45.125.66.19/beastmode/b3astmode.ppc,0.00021,0,0,FALSE,Nube
http://45.125.66.19/beastmode/b3astmode.ppc,0.0002,5,0,FALSE,Nube
http://45.125.66.19/beastmode/b3astmode.ppc,0.00011,10,0,TRUE,Nube
http://www.pointlesswasteoftime.com/matrix2/matrix2info.html,0.00019,0,1,TRUE,Nube
http://www.pointlesswasteoftime.com/matrix2/matrix2info.html,0.00019,5,1,TRUE,Nube
http://www.pointlesswasteoftime.com/matrix2/matrix2info.html,0.00019,10,1,TRUE,Nube
http://www.erma.com.au,0.14801,0,1,TRUE,Nube
http://www.erma.com.au,0.00064,5,1,TRUE,Nube
http://www.erma.com.au,0.00069,10,1,TRUE,Nube
http://223.130.30.3:58768/Mozi.m,0.00014,0,0,FALSE,Nube
http://223.130.30.3:58768/Mozi.m,0.00014,5,0,FALSE,Nube
http://223.130.30.3:58768/Mozi.m,0.0001,10,0,TRUE,Nube
http://www.mcosgrove.com/,0.00019,0,1,TRUE,Nube
http://www.mcosgrove.com/,0.00019,5,1,TRUE,Nube
http://www.mcosgrove.com/,0.00023,10,1,TRUE,Nube
http://91.239.77.159:38108/i,0.00016,0,0,FALSE,Nube
http://91.239.77.159:38108/i,0.00014,5,0,FALSE,Nube
http://91.239.77.159:38108/i,0.00009,10,0,TRUE,Nube
http://www.umich.edu/~driving/shortcourse/,0.00019,0,1,TRUE,Nube
http://www.umich.edu/~driving/shortcourse/,0.00019,5,1,TRUE,Nube
http://www.umich.edu/~driving/shortcourse/,0.00019,10,1,TRUE,Nube
http://123.11.243.251:45813/Mozi.m,0.00014,0,0,FALSE,Nube
http://123.11.243.251:45813/Mozi.m,0.00016,5,0,FALSE,Nube
http://123.11.243.251:45813/Mozi.m,0.0001,10,0,TRUE,Nube
http://95.214.25.116/Yboats.x86,0.00019,0,0,FALSE,Nube
http://95.214.25.116/Yboats.x86,0.00019,5,0,FALSE,Nube
http://95.214.25.116/Yboats.x86,0.00004,10,0,TRUE,Nube
http://45.125.66.19/beastmode/b3astmode.arm,0.00013,0,0,FALSE,Nube
http://45.125.66.19/beastmode/b3astmode.arm,0.00012,5,0,FALSE,Nube
http://45.125.66.19/beastmode/b3astmode.arm,0.00009,10,0,TRUE,Nube
http://5.206.227.148/log017/log017.x86_64,0.00019,0,0,FALSE,Nube
http://5.206.227.148/log017/log017.x86_64,0.00019,5,0,FALSE,Nube
http://5.206.227.148/log017/log017.x86_64,0.00009,10,0,TRUE,Nube
http://www.binding.com/,0.00019,0,1,TRUE,Nube
http://www.binding.com/,0.00019,5,1,TRUE,Nube
http://www.binding.com/,0.00019,10,1,TRUE,Nube
http://117.248.48.5:48273/bin.sh,0.00014,0,0,FALSE,Nube
http://117.248.48.5:48273/bin.sh,0.00014,5,0,FALSE,Nube
http://117.248.48.5:48273/bin.sh,0.00009,10,0,TRUE,Nube
http://117.248.61.66:53203/Mozi.m,0.00014,0,0,FALSE,Nube
http://117.248.61.66:53203/Mozi.m,0.00015,5,0,FALSE,Nube
http://117.248.61.66:53203/Mozi.m,0.0001,10,0,TRUE,Nube
http://www.chinaluqing.com/,0.00023,0,1,TRUE,Nube
http://www.chinaluqing.com/,0.00019,5,1,TRUE,Nube
http://www.chinaluqing.com/,0.00019,10,1,TRUE,Nube
http://182.99.3.34:49344/i,0.00015,0,0,FALSE,Nube
http://182.99.3.34:49344/i,0.00014,5,0,FALSE,Nube
http://182.99.3.34:49344/i,0.00012,10,0,TRUE,Nube
http://www.whitewaterontario.ca/,0.00019,0,1,TRUE,Nube
http://www.whitewaterontario.ca/,0.00019,5,1,TRUE,Nube
http://www.whitewaterontario.ca/,0.00019,10,1,TRUE,Nube
http://119.179.222.55:60247/mozi.m,0.00015,0,0,FALSE,Nube
http://119.179.222.55:60247/mozi.m,0.00014,5,0,FALSE,Nube
http://119.179.222.55:60247/mozi.m,0.0001,10,0,TRUE,Nube
http://www.idtech.be/,0.00019,0,1,TRUE,Nube
http://www.idtech.be/,0.00019,5,1,TRUE,Nube
http://www.idtech.be/,0.00019,10,1,TRUE,Nube
http://www.familyofficenetwork.com/,0.00019,0,1,TRUE,Nube
http://www.familyofficenetwork.com/,0.0002,5,1,TRUE,Nube
http://www.familyofficenetwork.com/,0.00019,10,1,TRUE,Nube
http://www.isa.org.mx,0.03423,0,1,TRUE,Nube
http://www.isa.org.mx,0.00081,5,1,TRUE,Nube
http://www.isa.org.mx,0.00076,10,1,TRUE,Nube
http://81.5.106.116:57738/Mozi.m,0.00015,0,0,FALSE,Nube
http://81.5.106.116:57738/Mozi.m,0.00015,5,0,FALSE,Nube
http://81.5.106.116:57738/Mozi.m,0.00009,10,0,TRUE,Nube
http://80.76.51.95/bins/sora.ppc,0.00019,0,0,FALSE,Nube
http://80.76.51.95/bins/sora.ppc,0.0002,5,0,FALSE,Nube
http://80.76.51.95/bins/sora.ppc,0.0001,10,0,TRUE,Nube
http://www.midwestdressage.org/,0.00019,0,1,TRUE,Nube
http://www.midwestdressage.org/,0.00021,5,1,TRUE,Nube
http://www.midwestdressage.org/,0.00018,10,1,TRUE,Nube
http://www.frankwu.com/xevil.html,0.00019,0,1,TRUE,Nube
http://www.frankwu.com/xevil.html,0.0002,5,1,TRUE,Nube
http://www.frankwu.com/xevil.html,0.0002,10,1,TRUE,Nube
http://www.recipesource.com/misc/non-food/gifts/,0.0002,0,1,TRUE,Nube
http://www.recipesource.com/misc/non-food/gifts/,0.00019,5,1,TRUE,Nube
http://www.recipesource.com/misc/non-food/gifts/,0.00018,10,1,TRUE,Nube
http://179527.com/mips64el,0.00018,0,0,FALSE,Nube
http://179527.com/mips64el,0.0002,5,0,FALSE,Nube
http://179527.com/mips64el,0.0001,10,0,TRUE,Nube
http://www.restorationcounselingministries.org/,0.00019,0,1,TRUE,Nube
http://www.restorationcounselingministries.org/,0.00019,5,1,TRUE,Nube
http://www.restorationcounselingministries.org/,0.00019,10,1,TRUE,Nube
http://113.26.61.231:53058/.i,0.00014,0,0,FALSE,Nube
http://113.26.61.231:53058/.i,0.00014,5,0,FALSE,Nube
http://113.26.61.231:53058/.i,0.0001,10,0,TRUE,Nube
https://adl-hh.mrface.com/app.apk,0.00019,0,0,FALSE,Nube
https://adl-hh.mrface.com/app.apk,0.00019,5,0,FALSE,Nube
https://adl-hh.mrface.com/app.apk,0.00009,10,0,TRUE,Nube
http://www2.hawaii.edu/~delbeek/,0.00018,0,1,TRUE,Nube
http://www2.hawaii.edu/~delbeek/,0.00018,5,1,TRUE,Nube
http://www2.hawaii.edu/~delbeek/,0.0002,10,1,TRUE,Nube
http://www.criswell.edu/,0.00018,0,1,TRUE,Nube
http://www.criswell.edu/,0.00021,5,1,TRUE,Nube
http://www.criswell.edu/,0.00019,10,1,TRUE,Nube
http://www.finefoodnetwork.com/,0.00018,0,1,TRUE,Nube
http://www.finefoodnetwork.com/,0.00019,5,1,TRUE,Nube
http://www.finefoodnetwork.com/,0.00018,10,1,TRUE,Nube
https://saham-q.jkub.com/app.apk,0.00019,0,0,FALSE,Nube
https://saham-q.jkub.com/app.apk,0.00019,5,0,FALSE,Nube
https://saham-q.jkub.com/app.apk,0.0001,10,0,TRUE,Nube
http://59.99.138.140:60449/i,0.00014,0,0,FALSE,Nube
http://59.99.138.140:60449/i,0.00014,5,0,FALSE,Nube
http://59.99.138.140:60449/i,0.0001,10,0,TRUE,Nube
http://121.123.78.22:59674/.i,0.00015,0,0,FALSE,Nube
http://121.123.78.22:59674/.i,0.00014,5,0,FALSE,Nube
http://121.123.78.22:59674/.i,0.00007,10,0,TRUE,Nube
http://www.first-nature.com/fungi/id_guide/boletales/boletus_edulis.htm,0.00019,0,1,TRUE,Nube
http://www.first-nature.com/fungi/id_guide/boletales/boletus_edulis.htm,0.00019,5,1,TRUE,Nube
http://www.first-nature.com/fungi/id_guide/boletales/boletus_edulis.htm,0.00019,10,1,TRUE,Nube
http://46.32.172.92:10527/Mozi.m,0.00015,0,0,FALSE,Nube
http://46.32.172.92:10527/Mozi.m,0.00014,5,0,FALSE,Nube
http://46.32.172.92:10527/Mozi.m,0.00009,10,0,TRUE,Nube
http://80.76.51.95/bins/sora.m68k,0.00019,0,0,FALSE,Nube
http://80.76.51.95/bins/sora.m68k,0.00019,5,0,FALSE,Nube
http://80.76.51.95/bins/sora.m68k,0.00012,10,0,TRUE,Nube
http://home13.inet.tele.dk/frimer/,0.0002,0,1,TRUE,Nube
http://home13.inet.tele.dk/frimer/,0.0002,5,1,TRUE,Nube
http://home13.inet.tele.dk/frimer/,0.00018,10,1,TRUE,Nube
http://udel.edu/stu-org/icf/,0.00018,0,1,TRUE,Nube
http://udel.edu/stu-org/icf/,0.00019,5,1,TRUE,Nube
http://udel.edu/stu-org/icf/,0.0002,10,1,TRUE,Nube
http://www.lotuskshetri.com.np/centro/index.php,0.00019,0,0,FALSE,Nube
http://www.lotuskshetri.com.np/centro/index.php,0.00019,5,0,FALSE,Nube
http://www.lotuskshetri.com.np/centro/index.php,0.0001,10,0,TRUE,Nube
https://adl-xxc.vizvaz.com/app.apk,0.00019,0,0,FALSE,Nube
https://adl-xxc.vizvaz.com/app.apk,0.00019,5,0,FALSE,Nube
https://adl-xxc.vizvaz.com/app.apk,0.00009,10,0,TRUE,Nube
http://182.121.55.200:41978/i,0.00015,0,0,FALSE,Nube
http://182.121.55.200:41978/i,0.00016,5,0,FALSE,Nube
http://182.121.55.200:41978/i,0.0001,10,0,TRUE,Nube
http://www.belchamber.org/,0.00019,0,1,TRUE,Nube
http://www.belchamber.org/,0.00015,5,1,TRUE,Nube
http://www.belchamber.org/,0.00011,10,1,TRUE,Nube
http://www.geocities.com/p_nut84/index.html,0.0002,0,1,TRUE,Nube
http://www.geocities.com/p_nut84/index.html,0.00019,5,1,TRUE,Nube
http://www.geocities.com/p_nut84/index.html,0.00019,10,1,TRUE,Nube
http://lawtosuccess.com/codice/Documenti.zip,0.00019,0,0,FALSE,Nube
http://lawtosuccess.com/codice/Documenti.zip,0.00019,5,0,FALSE,Nube
http://lawtosuccess.com/codice/Documenti.zip,0.0001,10,0,TRUE,Nube
http://117.215.210.60:46197/bin.sh,0.00015,0,0,FALSE,Nube
http://117.215.210.60:46197/bin.sh,0.00015,5,0,FALSE,Nube
http://117.215.210.60:46197/bin.sh,0.00009,10,0,TRUE,Nube
http://www.iath.virginia.edu/pmc/virtual.community.html,0.00019,0,1,TRUE,Nube
http://www.iath.virginia.edu/pmc/virtual.community.html,0.00019,5,1,TRUE,Nube
http://www.iath.virginia.edu/pmc/virtual.community.html,0.00019,10,1,TRUE,Nube
http://www.isy.vcu.edu/,0.00019,0,1,TRUE,Nube
http://www.isy.vcu.edu/,0.00019,5,1,TRUE,Nube
http://www.isy.vcu.edu/,0.0002,10,1,TRUE,Nube
http://115.50.221.103:42217/i,0.00014,0,0,FALSE,Nube
http://115.50.221.103:42217/i,0.00015,5,0,FALSE,Nube
http://115.50.221.103:42217/i,0.0001,10,0,TRUE,Nube
http://182.121.247.163:37353/bin.sh,0.00014,0,0,FALSE,Nube
http://182.121.247.163:37353/bin.sh,0.00014,5,0,FALSE,Nube
http://182.121.247.163:37353/bin.sh,0.0001,10,0,TRUE,Nube
https://sahmnwq.fartit.com/saham.apk,0.0002,0,0,FALSE,Nube
https://sahmnwq.fartit.com/saham.apk,0.00018,5,0,FALSE,Nube
https://sahmnwq.fartit.com/saham.apk,0.00009,10,0,TRUE,Nube
http://117.215.223.187:39736/i,0.00014,0,0,FALSE,Nube
http://117.215.223.187:39736/i,0.00014,5,0,FALSE,Nube
http://117.215.223.187:39736/i,0.00009,10,0,TRUE,Nube
http://www.shagracing.co.uk/,0.00018,0,1,TRUE,Nube
http://www.shagracing.co.uk/,0.0002,5,1,TRUE,Nube
http://www.shagracing.co.uk/,0.00019,10,1,TRUE,Nube
http://www.epinions.com/game-titles-consoles-segadreamcast-all-blue_stinger,0.00021,0,1,TRUE,Nube
http://www.epinions.com/game-titles-consoles-segadreamcast-all-blue_stinger,0.00018,5,1,TRUE,Nube
http://www.epinions.com/game-titles-consoles-segadreamcast-all-blue_stinger,0.0002,10,1,TRUE,Nube
http://imdb.com/name/nm0680795/,0.00019,0,1,TRUE,Nube
http://imdb.com/name/nm0680795/,0.00019,5,1,TRUE,Nube
http://imdb.com/name/nm0680795/,0.00018,10,1,TRUE,Nube
http://103.178.229.177/skyljne.m68k,0.00018,0,0,FALSE,Nube
http://103.178.229.177/skyljne.m68k,0.0002,5,0,FALSE,Nube
http://103.178.229.177/skyljne.m68k,0.00009,10,0,TRUE,Nube
http://www.geocities.com/applevalleylions/,0.00019,0,1,TRUE,Nube
http://www.geocities.com/applevalleylions/,0.00023,5,1,TRUE,Nube
http://www.geocities.com/applevalleylions/,0.00019,10,1,TRUE,Nube
http://www.winfieldgalleries.com/,0.0002,0,1,TRUE,Nube
http://www.winfieldgalleries.com/,0.00018,5,1,TRUE,Nube
http://www.winfieldgalleries.com/,0.00019,10,1,TRUE,Nube
http://www.somedancersandmusicians.com,0.03134,0,1,TRUE,Nube
http://www.somedancersandmusicians.com,0.00071,5,1,TRUE,Nube
http://www.somedancersandmusicians.com,0.00063,10,1,TRUE,Nube
http://architecture.arizona.edu/,0.00019,0,1,TRUE,Nube
http://architecture.arizona.edu/,0.00021,5,1,TRUE,Nube
http://architecture.arizona.edu/,0.00019,10,1,TRUE,Nube
http://www.mukappadelta.com/,0.00019,0,1,TRUE,Nube
http://www.mukappadelta.com/,0.00018,5,1,TRUE,Nube
http://www.mukappadelta.com/,0.00019,10,1,TRUE,Nube
http://www.firstbaptist.kennett.net/,0.0002,0,1,TRUE,Nube
http://www.firstbaptist.kennett.net/,0.00019,5,1,TRUE,Nube
http://www.firstbaptist.kennett.net/,0.00021,10,1,TRUE,Nube
http://39.79.75.147:37347/i,0.00014,0,0,FALSE,Nube
http://39.79.75.147:37347/i,0.00014,5,0,FALSE,Nube
http://39.79.75.147:37347/i,0.0001,10,0,TRUE,Nube
http://112.238.205.158:57401/bin.sh,0.00014,0,0,FALSE,Nube
http://112.238.205.158:57401/bin.sh,0.00015,5,0,FALSE,Nube
http://112.238.205.158:57401/bin.sh,0.00009,10,0,TRUE,Nube
http://bmj.com/cgi/content/full/321/7257/355,0.00021,0,1,TRUE,Nube
http://bmj.com/cgi/content/full/321/7257/355,0.00019,5,1,TRUE,Nube
http://bmj.com/cgi/content/full/321/7257/355,0.00018,10,1,TRUE,Nube
http://www.uymp.co.uk/composers/lutyens1.htm,0.00019,0,1,TRUE,Nube
http://www.uymp.co.uk/composers/lutyens1.htm,0.00019,5,1,TRUE,Nube
http://www.uymp.co.uk/composers/lutyens1.htm,0.00019,10,1,TRUE,Nube
https://giyahgostar.com/perferendismollitia/i.exe,0.00019,0,0,FALSE,Nube
https://giyahgostar.com/perferendismollitia/i.exe,0.00019,5,0,FALSE,Nube
https://giyahgostar.com/perferendismollitia/i.exe,0.00009,10,0,TRUE,Nube
http://175.107.1.129:56180/Mozi.m,0.00017,0,0,FALSE,Nube
http://175.107.1.129:56180/Mozi.m,0.00014,5,0,FALSE,Nube
http://175.107.1.129:56180/Mozi.m,0.0001,10,0,TRUE,Nube
http://www.egfgunclub.org/,0.00018,0,1,TRUE,Nube
http://www.egfgunclub.org/,0.00022,5,1,TRUE,Nube
http://www.egfgunclub.org/,0.00018,10,1,TRUE,Nube
http://194.180.48.202/jklarm7,0.00019,0,0,FALSE,Nube
http://194.180.48.202/jklarm7,0.0002,5,0,FALSE,Nube
http://194.180.48.202/jklarm7,0.00009,10,0,TRUE,Nube
https://adl-cc.vizvaz.com/app.apk,0.0002,0,0,FALSE,Nube
https://adl-cc.vizvaz.com/app.apk,0.00022,5,0,FALSE,Nube
https://adl-cc.vizvaz.com/app.apk,0.0001,10,0,TRUE,Nube
http://www.tamarackpackaging.com,0.00207,0,1,TRUE,Nube
http://www.tamarackpackaging.com,0.00064,5,1,TRUE,Nube
http://www.tamarackpackaging.com,0.00067,10,1,TRUE,Nube
http://www.gourd.com/123a.html,0.00019,0,1,TRUE,Nube
http://www.gourd.com/123a.html,0.00019,5,1,TRUE,Nube
http://www.gourd.com/123a.html,0.00018,10,1,TRUE,Nube
http://www.stormloader.com/wfd/,0.00018,0,1,TRUE,Nube
http://www.stormloader.com/wfd/,0.00019,5,1,TRUE,Nube
http://www.stormloader.com/wfd/,0.00019,10,1,TRUE,Nube
http://physolymp.fml31.ru/,0.0002,0,1,TRUE,Nube
http://physolymp.fml31.ru/,0.00019,5,1,TRUE,Nube
http://physolymp.fml31.ru/,0.0002,10,1,TRUE,Nube
http://www.holotouch.com/,0.00019,0,1,TRUE,Nube
http://www.holotouch.com/,0.00019,5,1,TRUE,Nube
http://www.holotouch.com/,0.00019,10,1,TRUE,Nube
http://201.221.109.105:50004/i,0.00015,0,0,FALSE,Nube
http://201.221.109.105:50004/i,0.00014,5,0,FALSE,Nube
http://201.221.109.105:50004/i,0.0001,10,0,TRUE,Nube
http://www.wienco.com/,0.00018,0,1,TRUE,Nube
http://www.wienco.com/,0.00019,5,1,TRUE,Nube
http://www.wienco.com/,0.00019,10,1,TRUE,Nube
http://www.danacord.dk/comp-dk/langgaard.html,0.00013,0,1,TRUE,Nube
http://www.danacord.dk/comp-dk/langgaard.html,0.00012,5,1,TRUE,Nube
http://www.danacord.dk/comp-dk/langgaard.html,0.00019,10,1,TRUE,Nube
http://www.hsu.edu/athcontent.aspx?id=632,0.00019,0,1,TRUE,Nube
http://www.hsu.edu/athcontent.aspx?id=632,0.00019,5,1,TRUE,Nube
http://www.hsu.edu/athcontent.aspx?id=632,0.00018,10,1,TRUE,Nube
http://www.michaelmesser.co.uk,0.28287,0,1,TRUE,Nube
http://www.michaelmesser.co.uk,0.00063,5,1,TRUE,Nube
http://www.michaelmesser.co.uk,0.00072,10,1,TRUE,Nube
http://201.221.109.6:55581/bin.sh,0.00015,0,0,FALSE,Nube
http://201.221.109.6:55581/bin.sh,0.00008,5,0,FALSE,Nube
http://201.221.109.6:55581/bin.sh,0.00004,10,0,TRUE,Nube
https://adl-bn.faqserv.com/app.apk,0.00019,0,0,FALSE,Nube
https://adl-bn.faqserv.com/app.apk,0.00019,5,0,FALSE,Nube
https://adl-bn.faqserv.com/app.apk,0.00011,10,0,TRUE,Nube
http://59.99.130.48:35640/i,0.00016,0,0,FALSE,Nube
http://59.99.130.48:35640/i,0.00015,5,0,FALSE,Nube
http://59.99.130.48:35640/i,0.00009,10,0,TRUE,Nube
http://42.231.90.151:37228/i,0.00007,0,0,FALSE,Nube
http://42.231.90.151:37228/i,0.00007,5,0,FALSE,Nube
http://42.231.90.151:37228/i,0.00004,10,0,TRUE,Nube
http://59.99.140.119:41323/i,0.00017,0,0,FALSE,Nube
http://59.99.140.119:41323/i,0.00013,5,0,FALSE,Nube
http://59.99.140.119:41323/i,0.00007,10,0,TRUE,Nube
http://volny.cz/duha.du,0.00019,0,1,TRUE,Nube
http://volny.cz/duha.du,0.00018,5,1,TRUE,Nube
http://volny.cz/duha.du,0.00011,10,1,TRUE,Nube
http://www.wyny.com.mx/,0.00011,0,1,TRUE,Nube
http://www.wyny.com.mx/,0.00019,5,1,TRUE,Nube
http://www.wyny.com.mx/,0.00018,10,1,TRUE,Nube
http://115.55.10.36:46615/bin.sh,0.00014,0,0,FALSE,Nube
http://115.55.10.36:46615/bin.sh,0.00015,5,0,FALSE,Nube
http://115.55.10.36:46615/bin.sh,0.0001,10,0,TRUE,Nube
https://adl-zq.fartit.com/app.apk,0.00018,0,0,FALSE,Nube
https://adl-zq.fartit.com/app.apk,0.00019,5,0,FALSE,Nube
https://adl-zq.fartit.com/app.apk,0.0001,10,0,TRUE,Nube
http://www.goldenchaintheatre.org,0.44373,0,1,TRUE,Nube
http://www.goldenchaintheatre.org,0.00077,5,1,TRUE,Nube
http://www.goldenchaintheatre.org,0.00077,10,1,TRUE,Nube
http://www.kannmfg.com,0.07354,0,1,TRUE,Nube
http://www.kannmfg.com,0.00069,5,1,TRUE,Nube
http://www.kannmfg.com,0.00071,10,1,TRUE,Nube
http://5.42.65.39/a03c8956ff198333/sqlite3.dll,0.00019,0,0,FALSE,Nube
http://5.42.65.39/a03c8956ff198333/sqlite3.dll,0.00019,5,0,FALSE,Nube
http://5.42.65.39/a03c8956ff198333/sqlite3.dll,0.00014,10,0,TRUE,Nube
https://ed-fi.vizvaz.com/app.apk,0.0002,0,0,FALSE,Nube
https://ed-fi.vizvaz.com/app.apk,0.00019,5,0,FALSE,Nube
https://ed-fi.vizvaz.com/app.apk,0.00011,10,0,TRUE,Nube
http://5.42.65.39/Amadey.exe,0.00021,0,0,FALSE,Nube
http://5.42.65.39/Amadey.exe,0.00019,5,0,FALSE,Nube
http://5.42.65.39/Amadey.exe,0.00009,10,0,TRUE,Nube
http://na.fasson.com/frna/frnasite.nsf/pg/l3b2c6?opendocument,0.00018,0,1,TRUE,Nube
http://na.fasson.com/frna/frnasite.nsf/pg/l3b2c6?opendocument,0.00019,5,1,TRUE,Nube
http://na.fasson.com/frna/frnasite.nsf/pg/l3b2c6?opendocument,0.00019,10,1,TRUE,Nube
http://80.76.51.162/bins/Rubify.x86,0.0002,0,0,FALSE,Nube
http://80.76.51.162/bins/Rubify.x86,0.00019,5,0,FALSE,Nube
http://80.76.51.162/bins/Rubify.x86,0.00009,10,0,TRUE,Nube
http://112.248.161.21:53076/i,0.00015,0,0,FALSE,Nube
http://112.248.161.21:53076/i,0.00014,5,0,FALSE,Nube
http://112.248.161.21:53076/i,0.0001,10,0,TRUE,Nube
http://www.kidsenses.com/,0.0002,0,1,TRUE,Nube
http://www.kidsenses.com/,0.0002,5,1,TRUE,Nube
http://www.kidsenses.com/,0.00018,10,1,TRUE,Nube
http://www.pennantshop.com/,0.00018,0,1,TRUE,Nube
http://www.pennantshop.com/,0.00018,5,1,TRUE,Nube
http://www.pennantshop.com/,0.00019,10,1,TRUE,Nube
http://182.116.54.210:42644/i,0.00015,0,0,FALSE,Nube
http://182.116.54.210:42644/i,0.00016,5,0,FALSE,Nube
http://182.116.54.210:42644/i,0.00009,10,0,TRUE,Nube
http://vonhapsburg.homestead.com/barfdiet.html,0.00019,0,1,TRUE,Nube
http://vonhapsburg.homestead.com/barfdiet.html,0.00019,5,1,TRUE,Nube
http://vonhapsburg.homestead.com/barfdiet.html,0.00019,10,1,TRUE,Nube
http://120.57.213.132:33920/bin.sh,0.00015,0,0,FALSE,Nube
http://120.57.213.132:33920/bin.sh,0.00014,5,0,FALSE,Nube
http://120.57.213.132:33920/bin.sh,0.0001,10,0,TRUE,Nube
http://www.presstimeproductions.com/,0.00012,0,1,TRUE,Nube
http://www.presstimeproductions.com/,0.00011,5,1,TRUE,Nube
http://www.presstimeproductions.com/,0.00011,10,1,TRUE,Nube
http://117.252.161.247:47997/Mozi.m,0.00008,0,0,FALSE,Nube
http://117.252.161.247:47997/Mozi.m,0.00014,5,0,FALSE,Nube
http://117.252.161.247:47997/Mozi.m,0.00004,10,0,TRUE,Nube
http://182.117.79.116:48317/bin.sh,0.00008,0,0,FALSE,Nube
http://182.117.79.116:48317/bin.sh,0.00008,5,0,FALSE,Nube
http://182.117.79.116:48317/bin.sh,0.00004,10,0,TRUE,Nube
http://115.50.51.139:37815/i,0.00008,0,0,FALSE,Nube
http://115.50.51.139:37815/i,0.00014,5,0,FALSE,Nube
http://115.50.51.139:37815/i,0.0001,10,0,TRUE,Nube
http://115.61.9.14:51832/i,0.00014,0,0,FALSE,Nube
http://115.61.9.14:51832/i,0.00015,5,0,FALSE,Nube
http://115.61.9.14:51832/i,0.00009,10,0,TRUE,Nube
http://200.81.166.158:53874/i,0.00014,0,0,FALSE,Nube
http://200.81.166.158:53874/i,0.00014,5,0,FALSE,Nube
http://200.81.166.158:53874/i,0.00011,10,0,TRUE,Nube
http://200.81.166.158:53874/bin.sh,0.00015,0,0,FALSE,Nube
http://200.81.166.158:53874/bin.sh,0.00014,5,0,FALSE,Nube
http://200.81.166.158:53874/bin.sh,0.00004,10,0,TRUE,Nube
https://mega.nz/file/TEcWxbrI#7PjmcdZPtR4FUbY0_SXRNraUe7E9b2fno9TGAv-0PGY,0.00012,0,0,FALSE,Nube
https://mega.nz/file/TEcWxbrI#7PjmcdZPtR4FUbY0_SXRNraUe7E9b2fno9TGAv-0PGY,0.00013,5,0,FALSE,Nube
https://mega.nz/file/TEcWxbrI#7PjmcdZPtR4FUbY0_SXRNraUe7E9b2fno9TGAv-0PGY,0.00009,10,0,TRUE,Nube
https://adl-bn.my03.com/app.apk,0.00024,0,0,FALSE,Nube
https://adl-bn.my03.com/app.apk,0.00019,5,0,FALSE,Nube
https://adl-bn.my03.com/app.apk,0.0001,10,0,TRUE,Nube
http://www.ocf.net/,0.0002,0,1,TRUE,Nube
http://www.ocf.net/,0.00018,5,1,TRUE,Nube
http://www.ocf.net/,0.0002,10,1,TRUE,Nube
http://live.com.gt/codice/Cliente.zip,0.00019,0,0,FALSE,Nube
http://live.com.gt/codice/Cliente.zip,0.00019,5,0,FALSE,Nube
http://live.com.gt/codice/Cliente.zip,0.00009,10,0,TRUE,Nube
https://xtw.layout.oystergardens.us/editContent,0.00018,0,0,FALSE,Nube
https://xtw.layout.oystergardens.us/editContent,0.00019,5,0,FALSE,Nube
https://xtw.layout.oystergardens.us/editContent,0.0001,10,0,TRUE,Nube
